"","site.code","session","site.accession","subplot","rep","tree.count","value","species","measure"
"45394","DRED","3","DRED003","4","DRED003-4",52,2.23606797749979,"all","sd.occtree"
"45395","DRED","3","DRED003","5","DRED003-5",20,13.5784756140003,"all","sd.occtree"
"45396","DRED","3","DRED003","6","DRED003-6",6,0,"all","sd.occtree"
"45397","DRED","3","DRED003","7","DRED003-7",14,8.83883476483184,"all","sd.occtree"
"45398","DRED","3","DRED003","8","DRED003-8",44,6.52559065015063,"all","sd.occtree"
"45399","DRED","3","DRED003","9","DRED003-9",6,0,"all","sd.occtree"
"45400","DRED","3","DRED003","10","DRED003-10",44,2.25,"all","sd.occtree"
"45401","DRED","4","DRED004","1","DRED004-1",16,13.8165058293815,"all","sd.occtree"
"45402","DRED","4","DRED004","2","DRED004-2",41,13.7712539696803,"all","sd.occtree"
"45403","DRED","4","DRED004","3","DRED004-3",42,13.1339255365637,"all","sd.occtree"
"45404","DRED","4","DRED004","4","DRED004-4",52,10.7529065838033,"all","sd.occtree"
"45405","DRED","4","DRED004","5","DRED004-5",20,6.25,"all","sd.occtree"
"45406","DRED","4","DRED004","6","DRED004-6",6,0,"all","sd.occtree"
"45407","DRED","4","DRED004","7","DRED004-7",14,5.75543221661067,"all","sd.occtree"
"45408","DRED","4","DRED004","8","DRED004-8",44,6.25,"all","sd.occtree"
"45409","DRED","4","DRED004","9","DRED004-9",6,0,"all","sd.occtree"
"45410","DRED","4","DRED004","10","DRED004-10",44,6.04772684568343,"all","sd.occtree"
"45411","DRED","5","DRED005","1","DRED005-1",16,12.3763888109577,"all","sd.occtree"
"45412","DRED","5","DRED005","2","DRED005-2",41,12.265692896132,"all","sd.occtree"
"45413","DRED","5","DRED005","3","DRED005-3",42,12.1757178868684,"all","sd.occtree"
"45414","DRED","5","DRED005","4","DRED005-4",52,10.8333333333333,"all","sd.occtree"
"45415","DRED","5","DRED005","5","DRED005-5",20,12.6902193309126,"all","sd.occtree"
"45416","DRED","5","DRED005","6","DRED005-6",6,0,"all","sd.occtree"
"45417","DRED","5","DRED005","7","DRED005-7",14,5.47722557505166,"all","sd.occtree"
"45418","DRED","5","DRED005","8","DRED005-8",44,4.51930383387277,"all","sd.occtree"
"45419","DRED","5","DRED005","9","DRED005-9",6,0,"all","sd.occtree"
"45420","DRED","5","DRED005","10","DRED005-10",44,13.1479674329931,"all","sd.occtree"
"45421","DRED","6","DRED006","1","DRED006-1",16,33.1201097019117,"all","sd.occtree"
"45422","DRED","6","DRED006","2","DRED006-2",41,96.8386769050948,"all","sd.occtree"
"45423","DRED","6","DRED006","3","DRED006-3",42,22.1744119528466,"all","sd.occtree"
"45424","DRED","6","DRED006","4","DRED006-4",52,18.7638837486628,"all","sd.occtree"
"45425","DRED","6","DRED006","5","DRED006-5",20,7.37563556583431,"all","sd.occtree"
"45426","DRED","6","DRED006","6","DRED006-6",6,0,"all","sd.occtree"
"45427","DRED","6","DRED006","7","DRED006-7",14,15.3432938662683,"all","sd.occtree"
"45428","DRED","6","DRED006","8","DRED006-8",44,4.33012701892219,"all","sd.occtree"
"45429","DRED","6","DRED006","9","DRED006-9",6,0,"all","sd.occtree"
"45430","DRED","6","DRED006","10","DRED006-10",44,14.5121562343929,"all","sd.occtree"
"45431","DRED","7","DRED007","1","DRED007-1",16,164.445279652534,"all","sd.occtree"
"45432","DRED","7","DRED007","2","DRED007-2",41,132.848233729802,"all","sd.occtree"
"45433","DRED","7","DRED007","3","DRED007-3",42,40.2104047907896,"all","sd.occtree"
"45434","DRED","7","DRED007","4","DRED007-4",52,12.2838453727999,"all","sd.occtree"
"45435","DRED","7","DRED007","5","DRED007-5",20,11.764049351429,"all","sd.occtree"
"45436","DRED","7","DRED007","6","DRED007-6",6,0,"all","sd.occtree"
"45437","DRED","7","DRED007","7","DRED007-7",14,29.5486886341848,"all","sd.occtree"
"45438","DRED","7","DRED007","8","DRED007-8",44,2.73861278752583,"all","sd.occtree"
"45439","DRED","7","DRED007","9","DRED007-9",6,0,"all","sd.occtree"
"45440","DRED","7","DRED007","10","DRED007-10",44,16.7971085947212,"all","sd.occtree"
"45441","DRED","8","DRED008","1","DRED008-1",16,11.4043642439868,"all","sd.occtree"
"45442","DRED","8","DRED008","2","DRED008-2",41,154.514832082015,"all","sd.occtree"
"45443","DRED","8","DRED008","3","DRED008-3",42,19.0628659215465,"all","sd.occtree"
"45444","DRED","8","DRED008","4","DRED008-4",52,8.125,"all","sd.occtree"
"45445","DRED","8","DRED008","5","DRED008-5",20,5.55902669338597,"all","sd.occtree"
"45446","DRED","8","DRED008","6","DRED008-6",6,0,"all","sd.occtree"
"45447","DRED","8","DRED008","7","DRED008-7",14,12.6902193309126,"all","sd.occtree"
"45448","DRED","8","DRED008","8","DRED008-8",44,8.99735410842437,"all","sd.occtree"
"45449","DRED","8","DRED008","9","DRED008-9",6,0,"all","sd.occtree"
"45450","DRED","8","DRED008","10","DRED008-10",44,26.0062995133695,"all","sd.occtree"
"45451","DRED","9","DRED009","1","DRED009-1",16,13.6524316108483,"all","sd.occtree"
"45452","DRED","9","DRED009","2","DRED009-2",41,26.7389850248304,"all","sd.occtree"
"45453","DRED","9","DRED009","3","DRED009-3",42,10.4994330912719,"all","sd.occtree"
"45454","DRED","9","DRED009","4","DRED009-4",52,9.79911869877732,"all","sd.occtree"
"45455","DRED","9","DRED009","5","DRED009-5",19,6.32737815257744,"all","sd.occtree"
"45456","DRED","9","DRED009","6","DRED009-6",6,0,"all","sd.occtree"
"45457","DRED","9","DRED009","7","DRED009-7",14,6.45497224367903,"all","sd.occtree"
"45458","DRED","9","DRED009","8","DRED009-8",44,4.33012701892219,"all","sd.occtree"
"45459","DRED","9","DRED009","9","DRED009-9",6,0,"all","sd.occtree"
"45460","DRED","9","DRED009","10","DRED009-10",44,13.7537873571852,"all","sd.occtree"
"45461","DRED","10","DRED010","1","DRED010-1",16,4.10791918128875,"all","sd.occtree"
"45462","DRED","10","DRED010","2","DRED010-2",41,12.6137679880812,"all","sd.occtree"
"45463","DRED","10","DRED010","3","DRED010-3",42,13.4807555140938,"all","sd.occtree"
"45464","DRED","10","DRED010","4","DRED010-4",52,8.39855429736061,"all","sd.occtree"
"45465","DRED","10","DRED010","5","DRED010-5",19,5.10310363079829,"all","sd.occtree"
"45466","DRED","10","DRED010","6","DRED010-6",6,0,"all","sd.occtree"
"45467","DRED","10","DRED010","7","DRED010-7",14,5.1234753829798,"all","sd.occtree"
"45468","DRED","10","DRED010","8","DRED010-8",44,8.19960095872677,"all","sd.occtree"
"45469","DRED","10","DRED010","9","DRED010-9",6,0,"all","sd.occtree"
"45470","DRED","10","DRED010","10","DRED010-10",44,12.9665673226135,"all","sd.occtree"
"45471","DRED","11","DRED011","1","DRED011-1",16,4.10791918128875,"all","sd.occtree"
"45472","DRED","11","DRED011","2","DRED011-2",38,13.4500103263075,"all","sd.occtree"
"45473","DRED","11","DRED011","3","DRED011-3",42,9.91440641417602,"all","sd.occtree"
"45474","DRED","11","DRED011","4","DRED011-4",52,4.72455591261534,"all","sd.occtree"
"45475","DRED","11","DRED011","5","DRED011-5",12,0,"all","sd.occtree"
"45476","DRED","11","DRED011","6","DRED011-6",6,0,"all","sd.occtree"
"45477","DRED","11","DRED011","7","DRED011-7",14,11.3733319028079,"all","sd.occtree"
"45478","DRED","11","DRED011","8","DRED011-8",44,8.97187302041806,"all","sd.occtree"
"45479","DRED","11","DRED011","9","DRED011-9",6,0,"all","sd.occtree"
"45480","DRED","11","DRED011","10","DRED011-10",44,13.2054712031404,"all","sd.occtree"
"45481","DRED","12","DRED012","1","DRED012-1",16,5.75543221661067,"all","sd.occtree"
"45482","DRED","12","DRED012","2","DRED012-2",38,13.3879091388876,"all","sd.occtree"
"45483","DRED","12","DRED012","3","DRED012-3",42,8.80379850586485,"all","sd.occtree"
"45484","DRED","12","DRED012","4","DRED012-4",52,11.4904851942814,"all","sd.occtree"
"45485","DRED","12","DRED012","5","DRED012-5",12,0,"all","sd.occtree"
"45486","DRED","12","DRED012","6","DRED012-6",6,0,"all","sd.occtree"
"45487","DRED","12","DRED012","7","DRED012-7",14,13.136568975362,"all","sd.occtree"
"45488","DRED","12","DRED012","8","DRED012-8",44,9.63315208265805,"all","sd.occtree"
"45489","DRED","12","DRED012","9","DRED012-9",6,0,"all","sd.occtree"
"45490","DRED","12","DRED012","10","DRED012-10",44,15.1673358544959,"all","sd.occtree"
"45491","DRED","13","DRED013","1","DRED013-1",16,4.00520494689931,"all","sd.occtree"
"45492","DRED","13","DRED013","2","DRED013-2",38,7.48013241543096,"all","sd.occtree"
"45493","DRED","13","DRED013","3","DRED013-3",42,7.30308018832836,"all","sd.occtree"
"45494","DRED","13","DRED013","4","DRED013-4",52,4.06042719002782,"all","sd.occtree"
"45495","DRED","13","DRED013","5","DRED013-5",12,0,"all","sd.occtree"
"45496","DRED","13","DRED013","6","DRED013-6",6,0,"all","sd.occtree"
"45497","DRED","13","DRED013","7","DRED013-7",14,5.59016994374947,"all","sd.occtree"
"45498","DRED","13","DRED013","8","DRED013-8",44,13.0757553811579,"all","sd.occtree"
"45499","DRED","13","DRED013","9","DRED013-9",6,0,"all","sd.occtree"
"45500","DRED","13","DRED013","10","DRED013-10",44,13.870682511446,"all","sd.occtree"
"45501","DSUN","1","DSUN001","1","DSUN001-1",23,0,"all","sd.occtree"
"45502","DSUN","1","DSUN001","2","DSUN001-2",24,0,"all","sd.occtree"
"45503","DSUN","1","DSUN001","3","DSUN001-3",23,0,"all","sd.occtree"
"45504","DSUN","1","DSUN001","4","DSUN001-4",16,0,"all","sd.occtree"
"45505","DSUN","1","DSUN001","5","DSUN001-5",23,0,"all","sd.occtree"
"45506","DSUN","1","DSUN001","6","DSUN001-6",19,0,"all","sd.occtree"
"45507","DSUN","1","DSUN001","7","DSUN001-7",18,0,"all","sd.occtree"
"45508","DSUN","1","DSUN001","8","DSUN001-8",24,0,"all","sd.occtree"
"45509","DSUN","1","DSUN001","9","DSUN001-9",35,0,"all","sd.occtree"
"45510","DSUN","1","DSUN001","10","DSUN001-10",21,0,"all","sd.occtree"
"45511","DSUN","2","DSUN002","1","DSUN002-1",23,14.8335082510162,"all","sd.occtree"
"45512","DSUN","2","DSUN002","2","DSUN002-2",24,12.1326916173763,"all","sd.occtree"
"45513","DSUN","2","DSUN002","3","DSUN002-3",23,13.5313188902298,"all","sd.occtree"
"45514","DSUN","2","DSUN002","4","DSUN002-4",16,15.4544260881563,"all","sd.occtree"
"45515","DSUN","2","DSUN002","5","DSUN002-5",23,23.9139080871362,"all","sd.occtree"
"45516","DSUN","2","DSUN002","6","DSUN002-6",19,10.3279555898864,"all","sd.occtree"
"45517","DSUN","2","DSUN002","7","DSUN002-7",18,13.951446417589,"all","sd.occtree"
"45518","DSUN","2","DSUN002","8","DSUN002-8",24,4.15832498329155,"all","sd.occtree"
"45519","DSUN","2","DSUN002","9","DSUN002-9",35,14.7259185985605,"all","sd.occtree"
"45520","DSUN","2","DSUN002","10","DSUN002-10",21,15.1667811350992,"all","sd.occtree"
"45521","DSUN","3","DSUN003","1","DSUN003-1",23,2.58774584753383,"all","sd.occtree"
"45522","DSUN","3","DSUN003","2","DSUN003-2",24,8.64963447034545,"all","sd.occtree"
"45523","DSUN","3","DSUN003","3","DSUN003-3",23,4.03112887414927,"all","sd.occtree"
"45524","DSUN","3","DSUN003","4","DSUN003-4",16,0,"all","sd.occtree"
"45525","DSUN","3","DSUN003","5","DSUN003-5",23,2.73861278752583,"all","sd.occtree"
"45526","DSUN","3","DSUN003","6","DSUN003-6",19,0,"all","sd.occtree"
"45527","DSUN","3","DSUN003","7","DSUN003-7",18,0,"all","sd.occtree"
"45528","DSUN","3","DSUN003","8","DSUN003-8",24,0,"all","sd.occtree"
"45529","DSUN","3","DSUN003","9","DSUN003-9",35,0,"all","sd.occtree"
"45530","DSUN","3","DSUN003","10","DSUN003-10",21,15.2213964238144,"all","sd.occtree"
"45531","DSUN","4","DSUN004","1","DSUN004-1",23,8.70429238263243,"all","sd.occtree"
"45532","DSUN","4","DSUN004","2","DSUN004-2",24,9.47305006511799,"all","sd.occtree"
"45533","DSUN","4","DSUN004","3","DSUN004-3",23,13.3214063980142,"all","sd.occtree"
"45534","DSUN","4","DSUN004","4","DSUN004-4",16,5.99772684212338,"all","sd.occtree"
"45535","DSUN","4","DSUN004","5","DSUN004-5",23,4.92038259032413,"all","sd.occtree"
"45536","DSUN","4","DSUN004","6","DSUN004-6",19,6.07002784962623,"all","sd.occtree"
"45537","DSUN","4","DSUN004","7","DSUN004-7",18,8.6720554342408,"all","sd.occtree"
"45538","DSUN","4","DSUN004","8","DSUN004-8",24,5.17549169506766,"all","sd.occtree"
"45539","DSUN","4","DSUN004","9","DSUN004-9",35,5.33965399271383,"all","sd.occtree"
"45540","DSUN","4","DSUN004","10","DSUN004-10",21,10.4053860487504,"all","sd.occtree"
"45541","DSUN","5","DSUN005","1","DSUN005-1",23,24.4136363744863,"all","sd.occtree"
"45542","DSUN","5","DSUN005","2","DSUN005-2",24,30.3694512862609,"all","sd.occtree"
"45543","DSUN","5","DSUN005","3","DSUN005-3",23,12.5927329470978,"all","sd.occtree"
"45544","DSUN","5","DSUN005","4","DSUN005-4",16,11.764049351429,"all","sd.occtree"
"45545","DSUN","5","DSUN005","5","DSUN005-5",23,13.2182533725989,"all","sd.occtree"
"45546","DSUN","5","DSUN005","6","DSUN005-6",19,12.6596941962615,"all","sd.occtree"
"45547","DSUN","5","DSUN005","7","DSUN005-7",18,13.9354378679476,"all","sd.occtree"
"45548","DSUN","5","DSUN005","8","DSUN005-8",24,9.25820099772552,"all","sd.occtree"
"45549","DSUN","5","DSUN005","9","DSUN005-9",35,10.6347273811127,"all","sd.occtree"
"45550","DSUN","5","DSUN005","10","DSUN005-10",21,10.8122505476317,"all","sd.occtree"
"45551","DSUN","6","DSUN006","1","DSUN006-1",23,23.9909705236505,"all","sd.occtree"
"45552","DSUN","6","DSUN006","2","DSUN006-2",24,23.0250639831591,"all","sd.occtree"
"45553","DSUN","6","DSUN006","3","DSUN006-3",23,18.8153622644598,"all","sd.occtree"
"45554","DSUN","6","DSUN006","4","DSUN006-4",16,11.9023807142381,"all","sd.occtree"
"45555","DSUN","6","DSUN006","5","DSUN006-5",23,10.5326872164704,"all","sd.occtree"
"45556","DSUN","6","DSUN006","6","DSUN006-6",19,6.23211727379112,"all","sd.occtree"
"45557","DSUN","6","DSUN006","7","DSUN006-7",18,14.6545878292241,"all","sd.occtree"
"45558","DSUN","6","DSUN006","8","DSUN006-8",24,13.7537873571852,"all","sd.occtree"
"45559","DSUN","6","DSUN006","9","DSUN006-9",35,9.32840987356531,"all","sd.occtree"
"45560","DSUN","6","DSUN006","10","DSUN006-10",21,11.997023440361,"all","sd.occtree"
"45561","DSUN","7","DSUN007","1","DSUN007-1",23,125.638966885278,"all","sd.occtree"
"45562","DSUN","7","DSUN007","2","DSUN007-2",24,34.1839213109098,"all","sd.occtree"
"45563","DSUN","7","DSUN007","3","DSUN007-3",23,13.3180143225071,"all","sd.occtree"
"45564","DSUN","7","DSUN007","4","DSUN007-4",16,12.8560405171179,"all","sd.occtree"
"45565","DSUN","7","DSUN007","5","DSUN007-5",23,22.6691175145591,"all","sd.occtree"
"45566","DSUN","7","DSUN007","6","DSUN007-6",19,23.4806151051093,"all","sd.occtree"
"45567","DSUN","7","DSUN007","7","DSUN007-7",18,28.6210877967045,"all","sd.occtree"
"45568","DSUN","7","DSUN007","8","DSUN007-8",24,20.8433309344846,"all","sd.occtree"
"45569","DSUN","7","DSUN007","9","DSUN007-9",35,19.6578811591348,"all","sd.occtree"
"45570","DSUN","7","DSUN007","10","DSUN007-10",21,24.4683955532924,"all","sd.occtree"
"45571","DSUN","8","DSUN008","1","DSUN008-1",23,4.70734435845636,"all","sd.occtree"
"45572","DSUN","8","DSUN008","2","DSUN008-2",24,8.68796692159732,"all","sd.occtree"
"45573","DSUN","8","DSUN008","3","DSUN008-3",23,5.14376645400365,"all","sd.occtree"
"45574","DSUN","8","DSUN008","4","DSUN008-4",16,4.53163483587483,"all","sd.occtree"
"45575","DSUN","8","DSUN008","5","DSUN008-5",23,13.8631706330118,"all","sd.occtree"
"45576","DSUN","8","DSUN008","6","DSUN008-6",19,4.53163483587483,"all","sd.occtree"
"45577","DSUN","8","DSUN008","7","DSUN008-7",18,14.3769408627645,"all","sd.occtree"
"45578","DSUN","8","DSUN008","8","DSUN008-8",24,4.85912657903775,"all","sd.occtree"
"45579","DSUN","8","DSUN008","9","DSUN008-9",35,4.56435464587638,"all","sd.occtree"
"45580","DSUN","8","DSUN008","10","DSUN008-10",21,14.5364893908235,"all","sd.occtree"
"45581","DSUN","9","DSUN009","1","DSUN009-1",23,4.77156757710264,"all","sd.occtree"
"45582","DSUN","9","DSUN009","2","DSUN009-2",24,5.16397779494322,"all","sd.occtree"
"45583","DSUN","9","DSUN009","3","DSUN009-3",23,4.51930383387277,"all","sd.occtree"
"45584","DSUN","9","DSUN009","4","DSUN009-4",16,6.27495019900557,"all","sd.occtree"
"45585","DSUN","9","DSUN009","5","DSUN009-5",23,5.17549169506766,"all","sd.occtree"
"45586","DSUN","9","DSUN009","6","DSUN009-6",19,6.20819351072972,"all","sd.occtree"
"45587","DSUN","9","DSUN009","7","DSUN009-7",18,14.2886901662352,"all","sd.occtree"
"45588","DSUN","9","DSUN009","8","DSUN009-8",24,10.3916365944499,"all","sd.occtree"
"45589","DSUN","9","DSUN009","9","DSUN009-9",35,4.98882680167821,"all","sd.occtree"
"45590","DSUN","9","DSUN009","10","DSUN009-10",21,6.25,"all","sd.occtree"
"45591","DSUN","10","DSUN010","1","DSUN010-1",23,5.64111888034831,"all","sd.occtree"
"45592","DSUN","10","DSUN010","2","DSUN010-2",24,3.75041664352109,"all","sd.occtree"
"45593","DSUN","10","DSUN010","3","DSUN010-3",23,2.10818510677892,"all","sd.occtree"
"45594","DSUN","10","DSUN010","4","DSUN010-4",16,5.59016994374947,"all","sd.occtree"
"45595","DSUN","10","DSUN010","5","DSUN010-5",23,10.7529065838033,"all","sd.occtree"
"45596","DSUN","10","DSUN010","6","DSUN010-6",19,5.36855926403244,"all","sd.occtree"
"45597","DSUN","10","DSUN010","7","DSUN010-7",18,4.78713553878169,"all","sd.occtree"
"45598","DSUN","10","DSUN010","8","DSUN010-8",24,2.41029537806548,"all","sd.occtree"
"45599","DSUN","10","DSUN010","9","DSUN010-9",35,4.15832498329155,"all","sd.occtree"
"45600","DSUN","10","DSUN010","10","DSUN010-10",21,2.58774584753383,"all","sd.occtree"
"45601","DSUN","11","DSUN011","1","DSUN011-1",23,0,"all","sd.occtree"
"45602","DSUN","11","DSUN011","2","DSUN011-2",24,0,"all","sd.occtree"
"45603","DSUN","11","DSUN011","3","DSUN011-3",23,4.15832498329155,"all","sd.occtree"
"45604","DSUN","11","DSUN011","4","DSUN011-4",16,2.58198889747161,"all","sd.occtree"
"45605","DSUN","11","DSUN011","5","DSUN011-5",23,14.4389107226668,"all","sd.occtree"
"45606","DSUN","11","DSUN011","6","DSUN011-6",19,5.59016994374947,"all","sd.occtree"
"45607","DSUN","11","DSUN011","7","DSUN011-7",18,6.84653196881458,"all","sd.occtree"
"45608","DSUN","11","DSUN011","8","DSUN011-8",24,0,"all","sd.occtree"
"45609","DSUN","11","DSUN011","9","DSUN011-9",35,4.72455591261534,"all","sd.occtree"
"45610","DSUN","11","DSUN011","10","DSUN011-10",21,0,"all","sd.occtree"
"45611","DSUN","12","DSUN012","1","DSUN012-1",23,0,"all","sd.occtree"
"45612","DSUN","12","DSUN012","2","DSUN012-2",24,0,"all","sd.occtree"
"45613","DSUN","12","DSUN012","3","DSUN012-3",23,2.59437260831385,"all","sd.occtree"
"45614","DSUN","12","DSUN012","4","DSUN012-4",16,1.66666666666667,"all","sd.occtree"
"45615","DSUN","12","DSUN012","5","DSUN012-5",23,2.63523138347365,"all","sd.occtree"
"45616","DSUN","12","DSUN012","6","DSUN012-6",19,5.1234753829798,"all","sd.occtree"
"45617","DSUN","12","DSUN012","7","DSUN012-7",18,4.53163483587483,"all","sd.occtree"
"45618","DSUN","12","DSUN012","8","DSUN012-8",24,0,"all","sd.occtree"
"45619","DSUN","12","DSUN012","9","DSUN012-9",35,5.02770104299945,"all","sd.occtree"
"45620","DSUN","12","DSUN012","10","DSUN012-10",21,0,"all","sd.occtree"
"45621","DSUN","13","DSUN013","1","DSUN013-1",23,2.20479275922049,"all","sd.occtree"
"45622","DSUN","13","DSUN013","2","DSUN013-2",24,4.35385391992473,"all","sd.occtree"
"45623","DSUN","13","DSUN013","3","DSUN013-3",23,5.25660959597005,"all","sd.occtree"
"45624","DSUN","13","DSUN013","4","DSUN013-4",16,3.56370593624109,"all","sd.occtree"
"45625","DSUN","13","DSUN013","5","DSUN013-5",23,2.43975018237133,"all","sd.occtree"
"45626","DSUN","13","DSUN013","6","DSUN013-6",19,4.78713553878169,"all","sd.occtree"
"45627","DSUN","13","DSUN013","7","DSUN013-7",18,4.19040854923763,"all","sd.occtree"
"45628","DSUN","13","DSUN013","8","DSUN013-8",24,2.5,"all","sd.occtree"
"45629","DSUN","13","DSUN013","9","DSUN013-9",35,0,"all","sd.occtree"
"45630","DSUN","13","DSUN013","10","DSUN013-10",21,3.53553390593274,"all","sd.occtree"
"45631","DTOW","1","DTOW001","1","DTOW001-1",21,14.3200034916197,"all","sd.occtree"
"45632","DTOW","1","DTOW001","2","DTOW001-2",16,72.8583099813146,"all","sd.occtree"
"45633","DTOW","1","DTOW001","3","DTOW001-3",12,0,"all","sd.occtree"
"45634","DTOW","1","DTOW001","4","DTOW001-4",19,0,"all","sd.occtree"
"45635","DTOW","1","DTOW001","5","DTOW001-5",4,0,"all","sd.occtree"
"45636","DTOW","1","DTOW001","6","DTOW001-6",10,31.7823700755473,"all","sd.occtree"
"45637","DTOW","1","DTOW001","7","DTOW001-7",16,64.755147800516,"all","sd.occtree"
"45638","DTOW","1","DTOW001","8","DTOW001-8",9,0,"all","sd.occtree"
"45639","DTOW","1","DTOW001","9","DTOW001-9",2,0,"all","sd.occtree"
"45640","DTOW","1","DTOW001","10","DTOW001-10",9,0,"all","sd.occtree"
"45641","DTOW","2","DTOW002","1","DTOW002-1",21,8.83883476483184,"all","sd.occtree"
"45642","DTOW","2","DTOW002","2","DTOW002-2",16,25.2922207125319,"all","sd.occtree"
"45643","DTOW","2","DTOW002","3","DTOW002-3",12,17.4062112613914,"all","sd.occtree"
"45644","DTOW","2","DTOW002","4","DTOW002-4",19,3.3166247903554,"all","sd.occtree"
